"YEAR","SAMPLE","CBSERIAL","STATEFIP","COUNTYFIP","CITY","SEX","AGE","RACE","RACED","RACASIAN","EDUC","EDUCD","EMPSTAT","EMPSTATD","OCC2010","IND","WKSWORK2","UHRSWORK","INCTOT","INCWAGE","INCBUS00","PWSTATE2","PWCOUNTY"
2018,201801,2018000380491,25,25,810,2,28,6,610,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000381422,25,0,0,1,56,6,640,2,7,71,1,10,130,2280,6,45,95000,95000,0,25,25
2018,201801,2018000381422,25,0,0,2,52,6,640,2,6,61,3,30,8350,8891,1,10,5000,0,5000,0,0
2018,201801,2018000381422,25,0,0,2,23,6,640,2,10,101,1,10,3130,8191,6,40,55000,55000,0,25,0
2018,201801,2018000381422,25,0,0,2,17,6,640,2,6,61,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000381906,25,0,0,2,30,4,400,2,11,116,1,10,1760,7460,6,40,52400,52000,0,25,0
2018,201801,2018000382148,25,0,0,1,71,4,400,2,6,64,3,30,9920,0,0,0,28800,0,0,0,0
2018,201801,2018000382148,25,0,0,2,70,4,400,2,6,64,3,30,4000,8680,3,34,34000,17500,0,0,0
2018,201801,2018000382969,25,0,7570,2,23,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000382969,25,0,7570,2,23,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000384787,25,25,810,1,24,6,610,2,11,114,1,10,4700,6672,6,40,628300,620000,0,25,0
2018,201801,2018000384891,25,0,0,2,49,4,400,2,0,2,1,10,3630,8990,6,40,20000,0,20000,25,0
2018,201801,2018000385752,25,0,930,2,51,4,400,2,11,114,1,10,2000,7580,6,40,110000,50000,60000,25,0
2018,201801,2018000385931,25,0,3770,1,44,6,660,2,5,50,1,10,8220,3380,6,58,80000,80000,0,25,0
2018,201801,2018000385931,25,0,3770,2,36,6,660,2,2,25,1,10,8320,1691,6,40,30000,30000,0,25,0
2018,201801,2018000385931,25,0,3770,1,12,6,660,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000385931,25,0,3770,1,10,6,660,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000385931,25,0,3770,2,70,6,660,2,2,23,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000385931,25,0,3770,1,68,6,660,2,0,2,3,30,9920,0,0,0,10000,0,0,0,0
2018,201801,2018000387008,25,0,0,1,40,6,640,2,11,114,1,10,430,6870,6,40,113100,113000,0,25,25
2018,201801,2018000387008,25,0,0,2,46,6,640,2,10,101,1,10,1010,6890,4,40,90000,90000,0,25,25
2018,201801,2018000387008,25,0,0,2,16,6,640,2,5,50,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000387008,25,0,0,1,13,6,640,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000387008,25,0,0,2,40,6,640,2,10,101,1,10,4700,6970,6,48,15500,15500,0,25,25
2018,201801,2018000387008,25,0,0,1,40,6,640,2,10,101,1,10,3410,8270,6,40,20000,20000,0,25,25
2018,201801,2018000387008,25,0,0,1,40,6,640,2,11,114,2,20,4040,8680,2,30,3000,3000,0,0,0
2018,201801,2018000387476,25,25,810,1,35,6,610,2,11,116,1,10,1020,7380,6,40,135010,135000,0,25,0
2018,201801,2018000387476,25,25,810,2,34,6,610,2,11,114,1,10,4840,7380,5,40,61300,63000,0,25,0
2018,201801,2018000389361,25,0,0,2,45,4,400,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000389361,25,0,0,1,45,4,400,2,11,116,1,10,850,6970,6,50,620000,620000,0,25,25
2018,201801,2018000389361,25,0,0,2,9,4,400,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000389361,25,0,0,1,7,4,400,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000389361,25,0,0,2,71,4,400,2,6,64,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000389867,25,0,0,2,19,6,678,2,6,63,1,10,20,8680,6,40,20000,20000,0,25,0
2018,201801,2018000390900,25,0,0,1,27,6,610,2,11,114,1,10,2150,5593,6,40,86000,86000,0,25,25
2018,201801,2018000391865,25,25,810,2,54,4,400,2,6,63,3,30,4600,9290,0,0,0,0,0,0,0
2018,201801,2018000391865,25,25,810,1,66,4,400,2,0,2,3,30,9920,0,0,0,6000,0,0,0,0
2018,201801,2018000391865,25,25,810,1,26,4,400,2,10,101,1,10,4720,8680,6,40,28000,28000,0,25,25
2018,201801,2018000392901,25,0,0,1,64,4,400,2,0,2,3,30,4000,8680,0,0,1500,0,0,0,0
2018,201801,2018000392901,25,0,0,2,66,4,400,2,0,2,3,30,8965,1790,0,0,15500,0,0,0,0
2018,201801,2018000393291,25,0,0,1,55,4,400,2,6,63,1,10,7630,6180,6,40,130000,130000,0,25,25
2018,201801,2018000393291,25,0,0,2,56,4,400,2,11,114,1,10,5000,9480,6,40,65000,65000,0,25,25
2018,201801,2018000393291,25,0,0,2,24,4,400,2,10,101,1,10,4620,8590,6,30,53000,53000,0,25,0
2018,201801,2018000393291,25,0,0,1,21,4,400,2,10,101,3,30,1960,7870,1,6,300,300,0,0,0
2018,201801,2018000394912,25,0,3770,2,42,6,660,2,6,63,1,10,7700,3390,6,40,59800,59000,0,25,0
2018,201801,2018000394912,25,0,3770,1,55,6,660,2,0,2,1,10,8740,3380,6,40,37400,37400,0,33,0
2018,201801,2018000396401,25,0,0,1,69,4,400,2,11,114,1,12,8910,3980,6,40,44760,44200,0,0,0
2018,201801,2018000396401,25,0,0,2,67,4,400,2,11,114,1,12,2310,7860,6,12,21720,3400,17800,0,0
2018,201801,2018000396777,25,0,930,2,41,4,400,2,10,101,1,10,1240,7460,6,40,145500,145000,0,25,0
2018,201801,2018000399920,25,0,0,2,23,6,663,2,10,101,1,10,5240,8680,3,25,8000,8000,0,25,0
2018,201801,2018000400057,25,25,810,1,25,6,640,2,10,101,1,10,1020,7390,6,40,85000,85000,0,25,25
2018,201801,2018000401236,25,25,810,1,44,6,610,2,11,115,1,10,5700,7460,6,50,655000,620000,35000,25,0
2018,201801,2018000401373,25,0,0,1,25,6,620,2,10,101,1,10,1010,7380,6,45,90000,90000,0,25,0
2018,201801,2018000402488,25,0,0,1,54,4,400,2,10,101,1,10,120,6991,6,45,635000,620000,0,33,0
2018,201801,2018000402488,25,0,0,2,17,4,400,2,5,50,3,30,5240,8680,2,6,1000,1000,0,0,0
2018,201801,2018000402488,25,0,0,2,12,4,400,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000402572,25,0,0,1,32,6,640,2,10,101,1,10,1010,6490,6,40,70000,70000,0,25,0
2018,201801,2018000402577,25,0,0,2,29,6,660,2,10,101,1,10,1610,3960,6,40,69000,69000,0,25,0
2018,201801,2018000403311,25,0,0,2,48,4,400,2,7,71,1,10,3640,7980,6,38,50000,50000,0,25,25
2018,201801,2018000403311,25,0,0,1,51,4,400,2,7,71,1,10,9050,6180,6,50,80000,80000,0,25,25
2018,201801,2018000403311,25,0,0,2,17,4,400,2,5,50,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000403311,25,0,0,2,15,4,400,2,2,26,0,0,9920,0,0,0,0,999999,0,0,0
2018,201801,2018000403563,25,0,0,2,35,4,400,2,11,115,1,10,2200,7870,6,45,75000,75000,0,25,0
2018,201801,2018000403835,25,0,0,1,37,6,610,2,11,114,1,10,710,7390,6,45,127010,127000,0,25,25
2018,201801,2018000403835,25,0,0,2,34,6,610,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000403835,25,0,0,2,5,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000403972,25,25,810,1,49,5,500,2,11,115,1,10,430,7380,6,50,180000,100000,40000,25,0
2018,201801,2018000403972,25,25,810,2,48,4,400,2,11,115,1,10,3060,7970,6,60,620000,620000,0,25,0
2018,201801,2018000403972,25,25,810,1,9,4,400,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000403972,25,25,810,1,6,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000403972,25,25,810,1,6,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000403972,25,25,810,1,3,4,400,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000404164,25,0,0,1,76,4,400,2,11,116,3,30,9920,0,0,0,26200,0,0,0,0
2018,201801,2018000404164,25,0,0,2,77,4,400,2,10,101,3,30,9920,0,0,0,9500,0,0,0,0
2018,201801,2018000405588,25,0,0,2,46,4,400,2,11,114,1,10,300,3390,4,40,90000,90000,0,25,0
2018,201801,2018000406315,25,0,0,1,24,4,400,2,7,71,3,30,2540,7870,0,0,0,0,0,0,0
2018,201801,2018000407283,25,0,0,1,58,4,400,2,11,114,3,30,710,7390,3,8,40000,0,35000,0,0
2018,201801,2018000407283,25,0,0,2,47,6,660,2,11,115,1,10,3130,8191,6,40,135000,128000,0,25,25
2018,201801,2018000407283,25,0,0,1,14,4,400,2,3,30,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000407283,25,0,0,2,12,4,400,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000407283,25,0,0,1,8,4,400,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000409916,25,25,810,1,24,6,610,2,10,101,3,30,2340,7890,1,4,5000,5000,0,0,0
2018,201801,2018000409916,25,25,810,1,25,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000409916,25,25,810,1,24,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000410430,25,25,810,2,28,6,610,2,10,101,1,10,1020,7380,2,40,27500,27500,0,25,0
2018,201801,2018000410430,25,25,810,2,29,6,610,2,10,101,1,10,1020,7780,6,40,5000,5000,0,25,25
2018,201801,2018000410685,25,0,0,2,49,4,400,2,10,101,1,10,850,6970,3,40,34600,30000,0,25,0
2018,201801,2018000410685,25,0,0,1,23,4,400,2,8,81,1,12,4720,5070,3,20,4800,4800,0,0,0
2018,201801,2018000411009,25,0,0,1,39,6,600,2,10,101,1,10,110,570,6,40,135000,135000,0,25,0
2018,201801,2018000411031,25,0,0,2,50,6,610,2,11,116,1,10,1760,7460,6,40,74000,74000,0,25,0
2018,201801,2018000411031,25,0,0,2,11,6,610,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000411031,25,0,0,1,7,6,610,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000411198,25,25,810,2,48,6,640,2,8,81,1,10,350,8191,6,40,100000,100000,0,25,25
2018,201801,2018000411198,25,25,810,2,21,6,640,2,10,101,3,30,710,7390,1,40,15000,15000,0,0,0
2018,201801,2018000411979,25,0,0,1,26,6,600,2,11,114,1,10,2200,7870,2,10,1310,1300,0,25,0
2018,201801,2018000413905,25,0,0,1,41,4,400,2,10,101,1,10,1050,8180,6,40,110000,100000,0,25,25
2018,201801,2018000413905,25,0,0,2,40,4,400,2,11,114,1,10,800,7870,6,40,100000,100000,0,25,0
2018,201801,2018000413905,25,0,0,2,10,4,400,2,2,22,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000413905,25,0,0,2,6,4,400,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000414340,25,0,0,2,46,5,500,2,11,114,1,10,5240,7380,6,60,100000,100000,0,25,0
2018,201801,2018000415115,25,0,0,1,25,6,676,2,7,71,3,30,7200,4670,3,50,20100,20100,0,0,0
2018,201801,2018000415115,25,0,0,2,27,6,679,2,10,101,1,10,1530,7290,4,38,59000,59000,0,25,0
2018,201801,2018000415115,25,0,0,2,68,6,640,2,1,17,1,10,4230,8660,6,40,50000,50000,0,25,0
2018,201801,2018000416108,25,0,0,1,59,6,620,2,11,116,1,10,2040,9160,6,40,32000,0,32000,25,0
2018,201801,2018000416108,25,0,0,1,28,6,620,2,7,71,1,10,1000,2190,6,48,50000,50000,0,25,0
2018,201801,2018000416108,25,0,0,1,20,6,620,2,6,63,2,20,4030,5391,0,0,0,0,0,0,0
2018,201801,2018000416108,25,0,0,1,23,6,620,2,11,114,1,10,5520,8180,6,40,32200,32200,0,25,0
2018,201801,2018000416108,25,0,0,1,19,6,620,2,6,63,2,20,5860,7870,2,10,1000,1000,0,0,0
2018,201801,2018000417409,25,0,0,1,30,6,610,2,11,114,1,10,1020,7380,6,40,84000,84000,0,25,0
2018,201801,2018000417409,25,0,0,2,26,6,610,2,10,101,1,12,1020,7390,4,40,75000,75000,0,0,0
2018,201801,2018000419967,25,25,810,1,21,4,400,2,7,71,3,30,4000,7860,0,0,0,0,0,0,0
2018,201801,2018000419967,25,25,810,1,24,5,500,2,7,71,3,30,4120,7860,0,0,0,0,0,0,0
2018,201801,2018000419967,25,25,810,1,23,4,400,2,7,71,3,30,4120,7860,0,0,0,0,0,0,0
2018,201801,2018000419967,25,25,810,1,22,4,400,2,7,71,3,30,4120,7860,0,0,0,0,0,0,0
2018,201801,2018000420409,25,0,0,2,66,6,600,2,7,71,3,30,430,3980,1,22,43200,0,1200,0,0
2018,201801,2018000422569,25,0,0,2,37,4,400,2,0,2,1,10,4720,8680,4,40,30000,30000,0,25,0
2018,201801,2018000422569,25,0,0,1,43,4,400,2,0,2,1,10,9100,6180,3,25,23000,0,23000,25,0
2018,201801,2018000422569,25,0,0,2,6,4,400,2,1,12,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000422569,25,0,0,1,3,4,400,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000422596,25,25,810,2,24,6,671,2,10,101,1,10,130,7380,6,45,85000,85000,0,25,0
2018,201801,2018000424814,25,0,0,2,39,6,610,2,10,101,1,10,3310,7980,6,40,85000,85000,0,25,25
2018,201801,2018000424814,25,0,0,1,44,6,610,2,11,114,1,10,430,2190,6,40,620000,620000,0,25,0
2018,201801,2018000424814,25,0,0,2,12,6,610,2,2,23,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000424814,25,0,0,2,8,6,610,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000426851,25,0,0,1,32,6,610,2,11,114,1,10,1020,7380,6,40,125000,125000,0,25,0
2018,201801,2018000426851,25,0,0,2,28,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000427920,25,0,7570,1,72,4,400,2,6,63,3,30,9920,0,0,0,2400,0,0,0,0
2018,201801,2018000427920,25,0,7570,2,70,4,400,2,2,22,3,30,9920,0,0,0,2400,0,0,0,0
2018,201801,2018000428374,25,0,0,2,36,6,666,2,11,114,1,10,5700,7870,6,40,85000,85000,0,25,0
2018,201801,2018000428374,25,0,0,1,41,6,666,2,10,101,1,10,430,3980,6,50,115000,115000,0,25,0
2018,201801,2018000428374,25,0,0,2,10,6,666,2,1,16,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000428374,25,0,0,2,7,6,666,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000428841,25,0,0,1,35,6,670,2,10,101,1,10,1020,7380,6,40,130000,130000,0,25,0
2018,201801,2018000430258,25,0,7570,2,33,4,400,2,8,81,1,10,7700,3490,6,30,70000,70000,0,25,0
2018,201801,2018000430258,25,0,7570,1,63,4,400,2,4,40,1,10,4000,8680,6,22,9000,9000,0,25,0
2018,201801,2018000430258,25,0,7570,2,62,4,400,2,6,61,1,10,4000,8680,6,22,12000,12000,0,25,0
2018,201801,2018000430488,25,0,6670,2,22,6,620,2,10,101,1,10,2320,7860,5,45,10000,10000,0,25,0
2018,201801,2018000430488,25,0,6670,2,23,6,600,2,10,101,1,10,2320,7860,6,50,51000,51000,0,25,0
2018,201801,2018000431666,25,0,0,2,50,4,400,2,10,101,1,10,1020,6970,6,40,100000,100000,0,33,0
2018,201801,2018000432946,25,0,0,2,66,4,400,2,8,81,1,10,5120,7870,3,13,21900,11700,0,25,0
2018,201801,2018000433597,25,0,0,2,47,4,400,2,11,116,1,10,710,7390,6,55,124900,110000,500,25,0
2018,201801,2018000433959,25,25,810,1,19,5,500,2,7,71,3,30,2430,7870,2,8,500,500,0,0,0
2018,201801,2018000433959,25,25,810,1,19,4,400,2,7,71,3,30,8760,7970,1,32,1800,1800,0,0,0
2018,201801,2018000433959,25,25,810,1,19,4,400,2,7,71,3,30,4030,8680,0,0,1000,0,0,0,0
2018,201801,2018000433959,25,25,810,1,19,4,400,2,7,71,3,30,4030,8680,1,30,1400,1400,0,0,0
2018,201801,2018000434339,25,25,810,2,20,6,600,2,7,71,3,30,5240,5170,2,25,4500,4500,0,0,0
2018,201801,2018000434339,25,25,810,2,23,6,600,2,10,101,1,10,1960,8191,6,40,35000,35000,0,25,25
2018,201801,2018000434339,25,25,810,1,20,6,640,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000434781,25,0,0,2,43,4,400,2,10,101,1,10,3050,5170,6,40,100000,100000,0,25,0
2018,201801,2018000434781,25,0,0,1,46,4,400,2,6,65,1,10,220,770,6,40,60000,60000,0,25,0
2018,201801,2018000434781,25,0,0,2,15,4,400,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2018,201801,2018000434781,25,0,0,1,14,4,400,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000434781,25,0,0,2,2,4,400,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000435227,25,25,810,2,72,4,400,2,8,81,3,30,9920,0,0,0,2400,0,0,0,0
2018,201801,2018000435787,25,25,810,2,25,4,400,2,10,101,1,10,1000,8180,6,40,90700,88000,0,25,25
2018,201801,2018000436051,25,0,0,1,55,4,400,2,11,114,1,10,1020,3365,6,40,165000,160000,0,25,0
2018,201801,2018000436051,25,0,0,2,54,4,400,2,11,114,1,10,1020,7380,6,40,135000,130000,0,25,0
2018,201801,2018000436051,25,0,0,2,15,4,400,2,3,30,0,0,9920,0,0,0,0,999999,0,0,0
2018,201801,2018000437754,25,0,0,2,56,4,400,2,2,22,1,10,4720,4971,6,42,28700,28700,0,25,25
2018,201801,2018000437754,25,0,0,1,61,4,400,2,2,22,1,10,5620,4971,6,48,31700,31700,0,25,25
2018,201801,2018000438576,25,0,930,1,50,6,620,2,11,116,1,10,2100,2190,6,40,230000,220000,0,25,0
2018,201801,2018000438578,25,0,7570,1,60,6,640,2,11,114,1,10,1760,7460,6,50,148000,148000,0,25,0
2018,201801,2018000438968,25,0,0,1,47,6,600,2,10,101,1,10,3130,8191,4,40,85000,85000,0,25,0
2018,201801,2018000438968,25,0,0,2,46,6,600,2,10,101,1,10,3130,8191,6,40,95000,95000,0,25,0
2018,201801,2018000438968,25,0,0,1,21,6,600,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000438968,25,0,0,2,20,6,600,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000438968,25,0,0,2,5,6,600,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000438979,25,0,0,2,21,4,400,2,6,63,1,10,4030,8680,2,18,1100,1100,0,25,0
2018,201801,2018000440124,25,0,0,1,28,6,610,2,11,114,1,10,1000,5480,5,40,99400,98000,0,25,0
2018,201801,2018000440489,25,0,3770,2,50,6,660,2,0,2,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000440489,25,0,3770,1,26,6,660,2,6,63,1,10,8965,3960,6,40,32000,32000,0,25,0
2018,201801,2018000440489,25,0,3770,2,24,6,660,2,7,71,1,10,5860,7980,6,20,6500,6500,0,25,0
2018,201801,2018000440489,25,0,3770,1,31,6,660,2,6,65,1,10,310,8680,6,40,80000,80000,0,25,0
2018,201801,2018000440489,25,0,3770,1,58,6,660,2,0,2,3,30,9920,0,0,0,12000,0,0,0,0
2018,201801,2018000441693,25,0,0,2,47,4,400,2,11,114,1,10,1240,2190,5,40,170000,170000,0,25,25
2018,201801,2018000441693,25,0,0,2,17,4,400,2,5,50,3,30,2340,7890,1,8,2700,0,2700,0,0
2018,201801,2018000441931,25,0,0,2,22,4,400,2,10,101,1,10,1550,2190,6,40,8600,8600,0,25,0
2018,201801,2018000441931,25,0,0,2,17,4,400,2,5,50,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000442178,25,0,3770,1,37,6,610,2,11,114,1,10,1020,6490,6,40,90000,90000,0,25,0
2018,201801,2018000442178,25,0,3770,2,32,6,610,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000442178,25,0,3770,2,8,6,610,2,1,15,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000442468,25,0,0,1,63,6,660,2,10,101,1,10,7430,3380,3,40,70550,70000,0,25,0
2018,201801,2018000442468,25,0,0,2,58,6,660,2,6,64,1,10,8740,4590,6,40,32000,32000,0,25,0
2018,201801,2018000444411,25,0,0,1,19,6,660,2,5,50,3,30,9920,0,0,0,6800,0,0,0,0
2018,201801,2018000444456,25,0,0,2,25,6,660,2,10,101,1,10,2000,8290,6,50,51000,51000,0,25,0
2018,201801,2018000444652,25,25,0,1,54,6,640,2,6,61,1,10,6260,770,6,30,18300,20000,0,25,0
2018,201801,2018000444652,25,25,0,2,47,6,640,2,6,61,1,10,4520,8990,3,25,5000,5000,0,25,0
2018,201801,2018000444652,25,25,0,2,20,6,640,2,7,71,1,10,5400,8990,6,20,7000,7000,0,25,0
2018,201801,2018000446698,25,0,930,1,33,5,500,2,11,115,1,10,430,7380,6,40,133500,133000,0,25,0
2018,201801,2018000446698,25,0,930,2,33,4,400,2,11,115,1,10,3060,8191,6,60,50000,50000,0,6,85
2018,201801,2018000446698,25,0,930,1,1,6,673,2,0,1,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000446698,25,0,930,2,60,5,500,2,11,114,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000446930,25,0,0,2,36,6,610,2,10,101,1,10,1020,6480,6,37,80000,80000,0,33,0
2018,201801,2018000446930,25,0,0,1,36,6,610,2,10,101,1,12,1000,7380,6,45,82000,82000,0,0,0
2018,201801,2018000446930,25,0,0,1,4,6,610,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000447109,25,25,810,1,33,6,610,2,11,114,1,10,1000,6870,6,40,10000,10000,0,25,25
2018,201801,2018000447430,25,0,3770,1,47,6,660,2,6,63,1,10,7950,3390,6,50,49700,35300,0,33,0
2018,201801,2018000447430,25,0,3770,2,71,6,660,2,0,2,3,30,9920,0,0,0,7260,0,0,0,0
2018,201801,2018000447430,25,0,3770,2,47,6,660,2,6,63,1,10,8740,3390,6,40,18000,18000,0,33,0
2018,201801,2018000447477,25,0,0,1,34,4,400,2,10,101,1,10,1530,7380,6,40,90000,90000,0,25,25
2018,201801,2018000447588,25,25,810,1,21,6,600,2,6,63,1,12,4760,8680,2,8,600,600,0,0,0
2018,201801,2018000449956,25,25,810,1,79,4,400,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000449956,25,25,810,2,79,4,400,2,7,71,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000450326,25,0,0,2,40,6,620,2,11,114,1,10,1610,7460,6,40,110000,110000,0,25,0
2018,201801,2018000450609,25,0,0,2,44,6,610,2,11,114,2,20,1020,5480,0,0,22000,0,0,0,0
2018,201801,2018000450609,25,0,0,1,47,6,610,2,10,101,1,10,1300,8680,6,40,125000,125000,0,25,0
2018,201801,2018000450609,25,0,0,1,8,6,610,2,1,14,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000450653,25,25,810,1,59,4,400,2,1,12,1,10,4720,8680,6,50,14400,14400,0,25,0
2018,201801,2018000450653,25,25,810,2,47,4,400,2,1,12,1,10,4700,4870,6,18,17000,17000,0,25,25
2018,201801,2018000450653,25,25,810,2,23,4,400,2,10,101,1,10,2540,7870,3,10,6000,6000,0,25,25
2018,201801,2018000450653,25,25,810,2,22,4,400,2,10,101,1,10,1020,6490,3,10,8000,8000,0,25,0
2018,201801,2018000450653,25,25,810,1,17,4,400,2,5,50,1,10,4720,4971,2,12,2000,2000,0,25,25
2018,201801,2018000450768,25,0,0,1,32,4,400,2,11,116,1,10,3060,7870,6,50,55000,55000,0,25,0
2018,201801,2018000450768,25,0,0,2,28,4,400,2,11,114,1,12,710,7390,6,40,96000,96000,0,0,0
2018,201801,2018000450768,25,0,0,2,3,4,400,2,1,11,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000450865,25,0,930,1,40,4,400,2,10,101,1,10,430,7380,6,40,220000,220000,0,25,0
2018,201801,2018000451361,25,0,0,2,40,6,669,2,11,114,1,10,5420,6870,4,40,40350,40100,0,25,0
2018,201801,2018000451361,25,0,0,1,47,6,669,2,6,63,1,10,8965,3960,6,40,36000,36000,0,25,0
2018,201801,2018000451361,25,0,0,1,13,6,669,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000451361,25,0,0,1,10,6,669,2,1,17,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000452075,25,0,0,2,26,4,400,2,10,101,1,10,2540,7860,5,32,28000,28000,0,25,0
2018,201801,2018000452901,25,0,0,2,59,6,640,2,10,101,1,10,5610,6370,6,40,30000,30000,0,25,0
2018,201801,2018000454253,25,0,0,2,13,4,400,2,2,25,0,0,9920,0,0,0,9999999,999999,999999,0,0
2018,201801,2018000457764,25,25,810,2,22,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000457764,25,25,810,2,23,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000457764,25,25,810,2,22,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000457870,25,0,930,1,24,4,400,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000458223,25,0,0,2,31,6,620,2,11,116,1,10,2200,7870,6,40,55300,55000,0,25,0
2018,201801,2018000458775,25,0,0,2,29,4,400,2,11,115,1,10,3060,8191,6,45,65000,65000,0,25,0
2018,201801,2018000459143,25,25,810,1,62,6,640,2,6,61,1,10,2340,7890,5,10,3000,3000,0,25,0
2018,201801,2018000459143,25,25,810,2,45,4,400,2,3,30,1,10,4110,8680,6,40,29000,29000,0,25,25
2018,201801,2018000459831,25,0,930,2,29,4,400,2,11,114,3,30,2340,7890,1,30,23000,23000,0,0,0
2018,201801,2018000459831,25,0,930,1,28,4,400,2,11,114,3,30,710,7390,0,0,33600,0,0,0,0
2018,201801,2018000459831,25,0,930,1,32,4,400,2,11,114,3,30,1300,7290,0,0,33600,0,0,0,0
2018,201801,2018000461538,25,25,810,1,26,6,669,2,11,114,3,30,9920,0,0,0,36400,0,0,0,0
2018,201801,2018000461538,25,25,810,1,42,6,670,2,10,101,1,10,710,7380,6,40,80000,80000,0,48,113
2018,201801,2018000461538,25,25,810,1,26,6,669,2,10,101,3,30,110,7380,0,0,36400,0,0,0,0
2018,201801,2018000461560,25,0,0,1,35,6,610,2,10,101,1,10,1000,7380,5,40,88000,88000,0,25,0
2018,201801,2018000461560,25,0,0,2,28,6,610,2,10,101,3,30,9920,0,0,0,0,0,0,0,0
2018,201801,2018000461560,25,0,0,1,3,6,610,2,0,2,0,0,9920,0,0,0,9999999,999999,999999,0,0
