"YEAR","STATEFIP","COUNTY","AGE","SEX","RACE","ASIAN","EMPSTAT","OCC2010","IND","EDUC","EDUC99","UHRSWORKLY","INCTOT","INCWAGE"
2017,25,25027,10,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,0,16,2,651,20,34,9999,0,50,7,999,0,0
2018,25,0,26,2,651,30,10,4200,7690,81,11,25,28000,0
2018,25,25009,60,1,651,60,10,1460,3960,92,14,40,150169,150000
2018,25,25009,36,2,651,70,10,5000,9480,111,15,28,23308,23000
2018,25,25009,49,1,651,70,10,310,8680,123,16,55,73010,0
2018,25,25009,45,2,651,70,10,2000,7860,124,17,999,68761,0
2018,25,25009,15,2,651,70,34,9999,0,40,6,5,5008,0
2018,25,25009,12,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25009,11,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,62,2,651,20,10,4130,9370,73,10,11,7503,6000
2018,25,25017,34,2,651,20,10,4150,8290,111,15,35,35000,35000
2018,25,25017,28,2,651,20,10,5240,5590,111,15,35,8900,8900
2018,25,25017,26,2,651,20,10,5700,7270,111,15,25,18800,11000
2018,25,25017,33,2,651,50,10,3060,8190,124,17,50,71796,70776
2018,25,25017,25,1,651,10,10,1020,3390,123,16,40,30010,30000
2018,25,25017,24,1,651,10,10,1020,7380,123,16,40,2000,2000
2018,25,25017,43,1,651,10,12,2200,7870,125,18,39,80052,80002
2018,25,25017,42,1,651,70,10,1000,4380,111,15,40,94000,94000
2018,25,25017,60,1,651,20,10,1020,7380,123,16,50,134675,130000
2018,25,25017,49,2,651,20,10,1240,8090,123,16,50,56076,56000
2018,25,25017,22,2,651,20,34,9999,0,81,11,999,0,0
2018,25,25017,27,1,651,20,10,1020,7380,123,16,40,157510,156000
2018,25,25017,27,2,651,20,34,9999,0,123,16,999,10,0
2018,25,25017,48,1,651,20,10,1020,7380,124,17,49,155008,155000
2018,25,25017,40,2,651,20,10,1020,7380,123,16,50,102461,100000
2018,25,25017,13,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,9,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,44,2,651,10,10,3130,8190,111,15,40,208626,200000
2018,25,25017,53,1,651,10,10,3650,8190,111,15,40,50626,50000
2018,25,25017,17,1,651,10,34,9999,0,50,7,999,0,0
2018,25,25017,9,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,55,2,651,20,21,5820,6870,73,10,40,26400,24000
2018,25,25017,55,1,651,20,10,4030,8680,73,10,15,5400,4997
2018,25,25017,45,1,651,10,10,1020,7380,123,16,45,138120,137000
2018,25,25017,37,2,651,10,10,3060,8190,125,18,60,168120,168000
2018,25,25017,5,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,2,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,36,1,651,40,34,9999,0,111,15,999,0,0
2018,25,25017,36,2,651,40,34,9999,0,111,15,999,0,0
2018,25,25017,30,1,651,20,10,2200,7870,125,18,45,72575,48000
2018,25,25017,30,2,651,20,10,2200,7870,125,18,40,91575,67000
2018,25,25017,2,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,0,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,43,1,651,40,34,9999,0,111,15,40,120010,120000
2018,25,25017,38,2,651,40,34,9999,0,111,15,999,10,0
2018,25,25017,5,2,651,40,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,32,2,651,20,10,1530,8180,123,16,40,5001,5001
2018,25,25017,32,1,651,20,10,4700,4170,123,16,40,100000,100000
2018,25,25017,50,1,651,20,34,9999,0,124,17,999,0,0
2018,25,25017,36,2,651,20,10,560,6870,92,14,40,40730,40000
2018,25,25017,24,2,651,20,10,800,7280,123,16,40,29000,29000
2018,25,25017,32,2,651,20,10,800,7380,111,15,999,0,0
2018,25,25017,22,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25017,28,1,651,10,10,1020,7380,123,16,50,101400,100000
2018,25,25017,37,2,651,20,10,20,8680,111,15,40,90070,90000
2018,25,25017,25,2,651,20,34,9999,0,111,15,16,37000,0
2018,25,25017,28,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25017,25,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25017,42,2,651,20,10,5800,8190,92,14,40,6335,835
2018,25,25017,37,1,651,20,10,9130,7870,73,10,50,42648,41600
2018,25,25017,14,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,13,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,44,1,651,20,32,9999,0,30,5,999,0,0
2018,25,25017,34,2,651,70,10,2540,8470,73,10,35,22500,22500
2018,25,25017,11,1,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,6,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,57,1,651,20,10,4720,8590,111,15,45,70288,70000
2018,25,25017,31,2,651,30,10,2310,7860,123,16,40,36001,36000
2018,25,25017,32,1,651,50,10,2310,7860,123,16,50,52502,52500
2018,25,25017,1,1,651,50,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,29,1,651,70,10,8220,3390,73,10,40,45000,45000
2018,25,25017,74,1,651,10,10,10,1890,125,18,50,223609,132000
2018,25,25017,70,2,651,10,36,9999,0,111,15,999,13615,0
2018,25,25017,37,1,651,10,10,1020,7380,123,16,40,112691,110000
2018,25,25017,33,2,651,10,10,1020,1990,123,16,40,140307,140000
2018,25,25017,47,2,651,10,32,9999,0,2,1,999,9000,0
2018,25,25017,23,1,651,10,21,4720,5580,71,9,999,0,0
2018,25,25017,21,2,651,10,34,9999,0,81,11,15,17500,17500
2018,25,25017,20,1,651,10,32,9999,0,60,8,999,9000,0
2018,25,25017,18,2,651,10,34,9999,0,60,8,999,6000,0
2018,25,25017,50,1,651,10,10,4700,4970,111,15,70,145152,80000
2018,25,25017,44,2,651,10,10,4700,4970,111,15,70,27051,27000
2018,25,25017,12,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,11,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,75,2,651,20,36,9999,0,81,11,999,18555,0
2018,25,25017,36,2,651,10,10,3060,8190,125,18,50,86439,84000
2018,25,25017,0,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,47,2,651,20,10,2340,7890,123,16,2,18000,0
2018,25,25017,7,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,28,1,651,10,10,710,7390,111,15,40,90012,90000
2018,25,25017,31,1,651,20,12,1240,6990,125,18,40,161101,160000
2018,25,25017,31,2,651,20,12,1240,6990,123,16,40,105640,100000
2018,25,25017,0,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,47,1,651,70,10,1410,3390,123,16,50,201300,195000
2018,25,25017,27,2,651,10,10,1240,6990,123,16,52,35000,25000
2018,25,25017,27,2,651,10,10,1240,6990,123,16,52,55000,55000
2018,25,25017,37,1,651,10,10,430,2190,125,18,40,162002,157000
2018,25,25017,35,2,651,10,10,3050,5070,124,17,8,15000,15000
2018,25,25017,7,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,2,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,34,1,651,10,21,3050,5070,124,17,999,0,0
2018,25,25017,59,2,651,10,34,9999,0,81,11,999,0,0
2018,25,25017,62,1,651,10,36,9999,0,81,11,999,0,0
2018,25,25017,35,2,651,70,21,5700,8090,125,18,35,84000,84000
2018,25,25017,41,1,651,70,10,350,8090,123,16,40,100081,100000
2018,25,25017,13,1,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,11,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,8,1,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,33,2,651,20,10,1000,7380,123,16,42,185196,145000
2018,25,25017,23,2,651,20,10,4600,9290,111,15,45,3850,3850
2018,25,25017,52,2,651,20,10,2200,7870,125,18,70,85500,85000
2018,25,25017,32,1,651,30,10,800,4490,111,15,40,60700,60000
2018,25,25017,63,1,651,30,10,5120,4870,111,15,25,20418,20000
2018,25,25017,63,2,651,30,10,5140,5170,111,15,40,65329,65000
2018,25,25017,22,2,651,20,10,4720,5380,111,15,20,12105,12000
2018,25,25017,57,2,651,20,10,5110,4265,111,15,30,0,0
2018,25,25017,25,2,651,30,10,5020,7870,111,15,40,50001,7000
2018,25,25017,47,2,651,20,34,9999,0,111,15,999,305,0
2018,25,25017,17,1,651,20,34,9999,0,73,10,999,5,0
2018,25,25017,85,2,651,20,36,9999,0,40,6,999,9659,0
2018,25,25017,34,1,651,70,10,3060,8190,124,17,80,350452,350000
2018,25,25017,33,2,651,70,10,3010,7980,124,17,25,225052,225000
2018,25,25017,2,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25017,0,2,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,50,1,651,10,10,120,6870,123,16,40,150100,150000
2018,25,25021,48,2,651,10,10,1760,7460,125,18,40,100800,100000
2018,25,25021,19,2,651,10,22,9999,0,81,11,999,0,0
2018,25,25021,13,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,34,1,651,10,10,1020,7380,111,15,40,76000,76000
2018,25,25021,44,2,651,60,10,4520,8980,73,10,40,32429,30000
2018,25,25021,53,1,651,60,10,1010,9370,111,15,40,103079,100000
2018,25,25021,15,1,651,60,34,9999,0,40,6,999,0,0
2018,25,25021,53,2,651,20,21,800,7280,123,16,999,8400,0
2018,25,25021,80,1,651,20,36,9999,0,20,5,999,0,0
2018,25,25021,31,1,651,10,10,410,7070,123,16,40,158002,0
2018,25,25021,34,2,651,10,10,3060,8190,125,18,40,143100,143000
2018,25,25021,50,1,651,10,10,1610,7460,125,18,60,375000,360000
2018,25,25021,58,1,651,20,36,9999,0,30,5,999,9600,0
2018,25,25021,52,2,651,20,36,9999,0,30,5,999,0,0
2018,25,25021,36,1,651,60,10,7020,8790,81,11,50,45000,45000
2018,25,25021,23,2,651,60,10,4520,8990,81,11,25,12001,12000
2018,25,25021,70,2,651,20,10,230,7870,111,15,40,80009,80000
2018,25,25021,71,1,651,20,36,9999,0,125,18,999,42075,0
2018,25,25021,34,1,651,20,10,3410,8190,81,11,40,45045,45000
2018,25,25021,31,2,651,20,34,9999,0,73,10,999,20,0
2018,25,25021,4,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,2,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,37,2,651,20,10,7750,3365,73,10,45,23000,23000
2018,25,25021,7,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,26,1,651,10,10,1430,3960,123,16,40,75000,75000
2018,25,25021,25,2,651,10,34,9999,0,111,15,999,0,0
2018,25,25021,62,2,651,20,10,3130,8090,111,15,36,101400,100000
2018,25,25021,60,1,651,20,10,2320,7860,123,16,40,55432,55000
2018,25,25021,64,1,651,20,10,7750,3190,73,10,40,45551,45540
2018,25,25021,52,2,651,20,10,5810,6695,73,10,35,30011,30000
2018,25,25021,14,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,43,2,651,20,10,800,6990,123,16,40,88210,70000
2018,25,25021,44,1,651,20,10,4700,6970,123,16,40,300808,300000
2018,25,25021,11,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,8,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,27,2,651,20,10,230,7870,111,15,50,63000,63000
2018,25,25021,24,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25021,24,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25021,24,2,651,20,10,800,4380,123,16,40,65144,18000
2018,25,25021,39,1,651,50,10,2200,7870,125,18,40,150001,150000
2018,25,25021,36,2,651,50,10,2200,7870,125,18,40,50016,50000
2018,25,25021,8,2,651,50,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,1,2,651,50,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,30,2,651,20,10,1000,6970,123,16,40,89001,80000
2018,25,25021,39,2,651,60,10,3050,5070,124,17,40,116053,116000
2018,25,25021,45,1,651,60,12,6200,770,73,10,40,125065,0
2018,25,25021,9,2,651,60,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,25,2,651,20,10,4830,7670,111,15,40,20000,20000
2018,25,25021,52,2,651,20,10,4830,7670,111,15,40,20002,20002
2018,25,25021,32,2,651,10,34,9999,0,111,15,999,3,0
2018,25,25021,38,1,651,10,10,710,7380,111,15,40,66100,60000
2018,25,25021,13,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25021,34,2,651,10,10,800,7790,111,15,999,0,0
2018,25,25021,21,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25021,22,2,651,20,34,9999,0,111,15,999,0,0
2018,25,25021,23,1,651,10,34,9999,0,111,15,999,36002,0
2018,25,25021,24,1,651,20,34,9999,0,111,15,999,36002,0
2018,25,25021,60,2,651,20,10,1760,7460,125,18,50,480000,320000
2018,25,25023,60,1,651,20,10,2010,7870,123,16,40,41191,40502
2018,25,25023,39,1,651,70,10,4700,5790,111,15,40,89001,0
2018,25,25023,35,2,651,70,10,4700,5790,92,14,40,90048,5000
2018,25,25023,12,1,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25023,50,2,651,20,10,4720,4970,92,14,30,11002,11000
2018,25,25023,70,1,651,20,36,9999,0,111,15,999,11606,0
2018,25,25023,50,2,651,30,34,9999,0,92,14,999,253,0
2018,25,25023,62,1,651,20,10,4760,4670,111,15,50,65126,65000
2018,25,25025,20,1,651,10,34,9999,0,81,11,40,22613,15600
2018,25,25025,20,1,651,10,34,9999,0,81,11,40,12010,3000
2018,25,25025,27,1,651,10,10,430,2190,111,15,40,50202,50000
2018,25,25025,26,1,651,20,10,4000,8680,111,15,60,100000,100000
2018,25,25025,22,2,651,20,34,9999,0,111,15,999,99999,0
2018,25,25025,24,2,651,20,10,950,7870,111,15,40,118426,18427
2018,25,25025,21,1,651,20,10,4120,6570,81,11,5,100899,900
2018,25,25025,75,2,651,20,36,9999,0,20,5,999,3600,0
2018,25,25025,32,1,651,10,10,8740,6490,123,16,42,58883,56000
2018,25,25025,25,2,651,20,34,30,3490,123,16,999,0,0
2018,25,25025,24,2,651,20,34,9999,0,123,16,999,0,0
2018,25,25025,24,2,651,60,34,9999,0,111,15,40,27999,27500
2018,25,25025,52,2,651,20,10,4600,8470,50,7,22,21160,16000
2018,25,25025,17,2,651,20,34,9999,0,60,8,999,0,0
2018,25,25025,16,2,651,20,34,9999,0,40,6,999,0,0
2018,25,25025,43,2,651,20,10,4030,1270,73,10,25,16000,16000
2018,25,25025,8,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25025,6,2,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25025,35,1,651,70,10,5810,6290,111,15,40,44005,44000
2018,25,25025,36,2,651,70,10,3740,9470,81,11,40,36242,36000
2018,25,25025,23,1,651,20,10,1960,7870,111,15,40,50001,40000
2018,25,25025,22,2,651,20,34,2200,7870,111,15,10,6003,6002
2018,25,25025,28,1,651,20,34,9999,0,123,16,40,59966,50000
2018,25,25025,27,2,651,50,10,1000,8190,123,16,40,65098,65000
2018,25,25025,54,1,651,10,10,3060,8190,124,17,40,306949,300000
2018,25,25025,79,2,651,20,36,9999,0,92,14,999,16957,0
2018,25,25025,69,1,651,60,36,9999,0,20,5,999,35796,0
2018,25,25025,69,2,651,60,36,9999,0,10,4,999,22176,0
2018,25,25025,40,1,651,60,34,9999,0,73,10,999,26000,0
2018,25,25025,33,2,651,20,10,430,8570,111,15,50,100029,90000
2018,25,25025,37,1,651,20,10,420,8370,123,16,40,77189,69002
2018,25,25025,47,2,651,10,10,30,7270,124,17,55,255600,250000
2018,25,25025,40,2,651,20,10,5400,7890,111,15,40,17012,15000
2018,25,25025,69,2,651,20,36,9999,0,111,15,999,33825,0
2018,25,25025,73,1,651,20,36,9999,0,111,15,999,38459,0
2018,25,25025,71,1,651,20,36,9999,0,73,10,999,50007,0
2018,25,25025,68,2,651,20,36,9999,0,73,10,999,8052,0
2018,25,25025,64,2,651,20,10,5540,6370,81,11,40,30000,30000
2018,25,25025,68,1,651,60,36,9999,0,73,10,999,13452,0
2018,25,25025,23,1,651,60,21,5900,6180,111,15,999,7200,0
2018,25,25025,55,1,651,60,10,7720,3490,30,5,40,22000,22000
2018,25,25025,45,2,651,60,10,4520,8990,50,7,40,20000,20000
2018,25,25025,17,1,651,60,34,9999,0,60,8,999,0,0
2018,25,25025,10,1,651,60,0,9999,0,1,0,999,999999999,99999999
2018,25,25025,67,2,651,60,36,9999,0,30,5,999,9000,0
2018,25,25025,75,1,651,60,36,9999,0,73,10,999,9420,0
2018,25,25005,65,1,651,10,10,8750,3980,73,10,45,75000,75000
2018,25,25005,63,2,651,10,34,9999,0,73,10,999,10248,0
2018,25,25005,34,1,651,60,10,3050,5070,125,18,40,149756,145000
2018,25,25005,41,2,651,70,10,9640,4570,30,5,40,24000,24000
2018,25,25005,38,1,651,70,10,8965,2090,73,10,56,38150,38000
2018,25,25005,7,1,651,70,0,9999,0,1,0,999,999999999,99999999
2018,25,25005,49,2,651,70,32,9999,0,73,10,999,0,0
2018,25,25005,43,1,651,70,34,9350,170,73,10,40,6000,6000
2018,25,25005,33,2,651,70,10,8750,3980,73,10,40,28000,28000
2018,25,25013,53,2,651,60,10,8220,2880,10,4,40,20801,20800
2018,25,25013,16,2,651,60,34,9999,0,40,6,999,0,0
2018,25,25013,52,2,651,20,32,9999,0,81,11,999,12000,0
2018,25,25013,25,1,651,70,10,4000,8680,73,10,35,5000,5000
2018,25,25013,23,1,651,10,10,4110,8680,111,15,32,2000,2000
2018,25,25013,21,1,651,10,10,4110,8680,111,15,32,2000,2000
2018,25,25013,21,1,651,10,10,4110,8680,111,15,34,3000,3000
2018,25,25013,51,1,651,20,10,4000,8680,73,10,72,11002,11000
2018,25,25013,51,2,651,20,10,310,8680,73,10,72,20008,0
2018,25,25013,27,2,651,20,10,3050,5070,125,18,38,96485,95000
2018,25,25013,25,1,651,20,34,9999,0,111,15,999,11,0
2018,25,25015,23,1,651,20,10,2200,7870,123,16,10,21000,12000
2018,25,25015,29,1,651,20,21,4120,8680,111,15,10,32500,12500
2018,25,25015,22,1,651,20,10,2200,7870,111,15,20,16800,8000
2018,25,25027,40,2,651,10,10,110,7380,111,15,40,103016,100000
2018,25,25027,39,1,651,10,10,110,7380,111,15,40,133016,130000
2018,25,25027,7,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,7,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,62,1,651,10,32,9999,0,111,15,999,17980,0
2018,25,25027,45,2,651,10,10,4510,8980,111,15,28,16900,16900
2018,25,25027,17,1,651,70,34,9999,0,60,8,999,0,0
2018,25,25027,15,1,651,70,34,9999,0,40,6,999,0,0
2018,25,25027,47,1,651,10,10,430,7380,111,15,40,125032,125000
2018,25,25027,38,2,651,10,34,9999,0,73,10,999,32,0
2018,25,25027,13,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,76,1,651,70,36,9999,0,73,10,999,5700,0
2018,25,25027,67,2,651,70,36,9999,0,73,10,999,5700,0
2018,25,25027,40,1,651,70,10,1720,2190,123,16,40,181819,180000
2018,25,25027,42,2,651,10,10,730,7380,111,15,999,20,0
2018,25,25027,45,1,651,10,10,1060,5380,123,16,40,140270,140000
2018,25,25027,15,1,651,10,34,9999,0,30,5,999,0,0
2018,25,25027,10,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,35,1,651,10,10,130,7380,123,16,40,75015,75000
2018,25,25027,30,2,651,10,10,5160,6870,123,16,30,815,800
2018,25,25027,4,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,36,1,651,10,10,1300,7380,123,16,40,130425,130000
2018,25,25027,35,2,651,10,34,9999,0,123,16,999,0,0
2018,25,25027,8,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,4,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,73,1,651,10,10,4700,4970,111,15,12,8980,2500
2018,25,25027,62,2,651,10,10,4700,4970,111,15,52,12000,12000
2018,25,25027,60,2,651,70,32,9999,0,81,11,999,10200,0
2018,25,25027,29,1,651,10,10,3060,8190,123,16,40,70222,70000
2018,25,25027,61,1,651,70,10,8030,2870,73,10,45,1100001,1099999
2018,25,25027,57,2,651,70,34,9999,0,73,10,999,0,0
2018,25,25027,30,1,651,10,10,1760,4090,125,18,40,300096,300000
2018,25,25027,30,2,651,10,34,9999,0,123,16,40,255,165
2018,25,25027,0,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,44,1,651,10,10,1020,570,123,16,40,165030,165000
2018,25,25027,44,2,651,10,34,9999,0,123,16,999,0,0
2018,25,25027,19,1,651,10,34,9999,0,81,11,999,35000,0
2018,25,25027,13,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,80,1,651,20,36,9999,0,125,18,999,40756,0
2018,25,25027,80,2,651,20,36,9999,0,123,16,999,33362,0
2018,25,25027,38,1,651,10,10,430,7380,123,16,40,98010,98000
2018,25,25027,34,2,651,10,10,3160,8190,125,18,32,45010,45000
2018,25,25027,4,1,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,0,2,651,10,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,29,2,651,10,10,1000,7380,123,16,40,70000,70000
2018,25,25027,43,1,651,30,10,1020,7380,111,15,40,110020,110000
2018,25,25027,42,2,651,30,21,2840,6970,111,15,999,15,0
2018,25,25027,2,2,651,30,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,0,2,651,30,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,69,1,651,30,36,9999,0,111,15,999,0,0
2018,25,25027,72,2,651,30,36,9999,0,111,15,999,0,0
2018,25,25027,19,2,651,10,10,1020,8180,111,15,40,60000,60000
2018,25,25027,29,2,651,60,10,350,8190,125,18,40,92020,92000
2018,25,25027,6,1,651,20,0,9999,0,1,0,999,999999999,99999999
2018,25,25027,52,1,651,20,10,1650,7460,125,18,40,301255,300000
2018,25,25027,50,2,651,20,10,800,7380,123,16,40,79555,79000
2018,25,25027,57,1,651,10,10,300,3390,123,16,40,401556,400000
2019,25,0,42,1,651,40,10,6230,770,73,10,40,59021,55000
2019,25,25009,61,1,651,60,10,3650,8090,111,15,45,80400,80000
2019,25,25009,36,2,651,30,34,9999,0,73,10,999,51,0
2019,25,25009,56,1,651,30,10,430,8180,123,16,40,138026,130000
2019,25,25009,5,1,651,30,0,9999,0,1,0,999,999999999,99999999
2019,25,25009,67,2,651,10,10,3060,8090,124,17,20,119629,100000
2019,25,25009,30,1,651,70,21,9140,6190,81,11,20,500,500
2019,25,25009,50,1,651,70,10,310,8680,123,16,40,85627,6000
2019,25,25009,46,2,651,70,10,2000,7860,123,16,999,350,0
2019,25,25009,16,2,651,70,10,5240,8680,123,16,40,14141,14000
2019,25,25009,13,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25009,12,2,651,70,0,9999,0,1,0,999,999999999,99999999
2019,25,25009,32,2,651,70,12,3650,7990,81,11,60,38016,38000
2019,25,25009,25,1,651,10,12,9130,4970,60,8,40,26007,26000
2019,25,25009,60,2,651,10,10,9620,9470,73,10,40,4801,4800
2019,25,25009,50,2,651,10,36,9999,0,123,16,999,57120,0
2019,25,25009,50,1,651,10,36,9999,0,123,16,999,42000,0
2019,25,25017,66,1,651,70,36,9999,0,73,10,999,13500,0
2019,25,25017,57,2,651,70,36,9999,0,73,10,999,13032,0
2019,25,25017,24,2,651,20,34,9999,0,111,15,999,30000,0
2019,25,25017,27,2,651,20,34,9999,0,123,16,999,0,0
2019,25,25017,24,2,651,20,34,9999,0,111,15,999,0,0
2019,25,25017,32,1,651,60,10,2200,7870,125,18,50,55000,55000
2019,25,25017,32,1,651,10,10,1020,3960,111,15,40,600036,600000
2019,25,25017,27,2,651,10,34,9999,0,123,16,40,16036,16000
2019,25,25017,1,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,29,1,651,10,10,620,7870,124,17,40,67060,65000
2019,25,25017,42,1,651,10,10,1000,7380,111,15,40,150852,150000
2019,25,25017,39,2,651,10,10,1020,3370,123,16,40,90050,90000
2019,25,25017,15,2,651,10,34,9999,0,60,8,999,0,0
2019,25,25017,10,1,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,61,1,651,20,10,1020,7380,123,16,40,163300,110000
2019,25,25017,51,2,651,20,10,1000,8190,123,16,40,82001,50000
2019,25,25017,23,2,651,20,10,1960,9480,111,15,40,52000,40000
2019,25,25017,24,1,651,10,34,9999,0,123,16,999,0,0
2019,25,25017,61,1,651,20,10,1410,7390,111,15,40,316852,305000
2019,25,25017,60,2,651,20,10,800,8190,111,15,40,89025,86000
2019,25,25017,21,2,651,60,21,4060,8680,81,11,30,18000,18000
2019,25,25017,19,1,651,60,10,4060,8680,81,11,20,7000,7000
2019,25,25017,47,1,651,60,10,6420,770,30,5,50,60002,0
2019,25,25017,46,2,651,60,10,4520,8980,30,5,999,13,0
2019,25,25017,25,1,651,70,10,1000,7380,123,16,40,62000,62000
2019,25,25017,25,2,651,70,34,9999,0,81,11,999,1100,0
2019,25,25017,33,1,651,20,12,310,8660,111,15,40,60825,0
2019,25,25017,32,2,651,20,10,3150,7860,123,16,21,35205,35200
2019,25,25017,5,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,4,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,45,2,651,10,10,4600,8190,111,15,99,65151,0
2019,25,25017,55,1,651,10,10,3650,8190,111,15,40,51331,34781
2019,25,25017,18,1,651,10,34,9999,0,60,8,999,0,0
2019,25,25017,10,1,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,31,1,651,20,10,2200,7870,125,18,45,78075,47000
2019,25,25017,31,2,651,20,10,1760,7460,125,18,40,29670,27000
2019,25,25017,2,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,0,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,57,1,651,50,10,1020,7390,124,17,40,1100319,1099999
2019,25,25017,58,2,651,50,34,9999,0,111,15,999,2,0
2019,25,25017,73,1,651,10,36,9999,0,123,16,999,1500,0
2019,25,25017,49,2,651,40,12,2200,7870,125,18,40,270030,250000
2019,25,25017,53,1,651,40,10,1020,7380,111,15,40,160010,110000
2019,25,25017,28,1,651,10,10,1410,3180,123,16,40,50000,50000
2019,25,25017,42,2,651,20,10,30,4380,123,16,65,360015,350000
2019,25,25017,46,1,651,20,10,710,7390,125,18,40,283029,275000
2019,25,25017,11,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,9,2,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,66,2,651,20,36,9999,0,73,10,999,6000,0
2019,25,25017,63,1,651,20,36,9999,0,73,10,999,3779,0
2019,25,25017,33,1,651,20,10,9130,8680,73,10,48,12000,12000
2019,25,25017,31,2,651,20,10,4060,8680,73,10,40,10000,10000
2019,25,25017,1,1,651,20,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,46,1,651,10,10,1020,7380,123,16,45,199756,190000
2019,25,25017,38,2,651,10,10,3060,8190,125,18,55,339151,330000
2019,25,25017,6,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,3,2,651,10,0,9999,0,1,0,999,999999999,99999999
2019,25,25017,59,1,651,70,10,4010,8680,111,15,40,74450,25000
