YEAR,STATEFIP,CITY,SEX,AGE,RACED,EDUC,EMPSTAT,OCC2010,IND,UHRSWORK,INCTOT,INCWAGE
2019,25,810,2,39,Chinese,8,1,5400,7980,20,19000,19000
2019,25,810,1,8,Chinese,1,0,9920,0,0,9999999,999999
2019,25,810,2,5,Chinese,0,0,9920,0,0,9999999,999999
2019,25,810,1,4,Chinese,0,0,9920,0,0,9999999,999999
2019,25,810,2,69,Chinese,0,3,9920,0,0,8400,0
2019,25,0,1,49,Indian,11,1,430,6970,70,167500,167000
2019,25,0,1,5,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,1,5,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,46,Indian,11,1,1650,2190,60,170000,170000
2019,25,0,1,82,Indian,11,3,9920,0,0,33300,0
2019,25,0,2,80,Indian,10,3,9920,0,0,8400,0
2019,25,0,1,35,Indian,11,1,2200,7870,70,132500,130000
2019,25,0,2,50,Filipino,8,1,1050,7380,40,45000,45000
2019,25,0,2,26,Indian,11,3,2200,7870,40,6300,6300
2019,25,0,2,37,Other,11,3,2200,7870,20,10500,10500
2019,25,0,1,78,Indian,10,3,9920,0,0,46400,0
2019,25,0,2,73,Indian,6,3,9920,0,0,21600,0
2019,25,0,1,28,Indian,10,1,1610,7870,20,33400,35000
2019,25,0,1,30,Indian,11,1,1760,7870,20,35000,35000
2019,25,0,1,70,Vietnamese,11,3,2540,7870,0,46400,0
2019,25,0,2,71,Vietnamese,11,1,2200,7870,17,120000,31000
2019,25,0,1,23,Korean,10,1,1020,7390,40,21500,20000
2019,25,0,2,58,Korean,11,3,3060,7970,0,0,0
2019,25,0,2,17,Korean,5,3,4050,8680,30,3500,3500
2019,25,0,1,74,Other,6,3,9920,0,0,4600,0
2019,25,0,2,65,Vietnamese,1,3,9920,0,0,8100,0
2019,25,0,1,25,Vietnamese,6,1,3410,5070,38,25000,25000
2019,25,0,2,23,Vietnamese,10,1,3410,5070,20,18000,18000
2019,25,0,2,19,Vietnamese,7,3,4720,4971,0,0,0
2019,25,0,2,49,Vietnamese,6,1,4520,8990,40,20000,0
2019,25,810,2,33,Chinese,11,1,3060,8191,70,66000,66000
2019,25,0,2,37,Indian,11,1,1760,7460,40,119000,119000
2019,25,0,2,40,Indian,10,1,4720,4971,40,24000,24000
2019,25,0,1,45,Indian,6,1,4720,4972,40,24000,24000
2019,25,0,2,17,Indian,4,3,9920,0,0,0,0
2019,25,0,2,11,Indian,2,0,9920,0,0,9999999,999999
2019,25,810,1,41,Indian,11,1,1760,8191,40,91000,90000
2019,25,810,2,35,Indian,11,1,1760,8191,40,64000,64000
2019,25,810,2,0,Indian,0,0,9920,0,0,9999999,999999
2019,25,810,1,31,Indian,11,1,1020,5593,40,100000,100000
2019,25,0,1,51,Other,6,3,7430,6190,20,1200,1200
2019,25,0,2,44,Other,11,1,1650,2190,40,100000,100000
2019,25,0,1,17,Other,5,1,4620,8680,12,2300,2300
2019,25,0,2,9,Other,1,0,9920,0,0,9999999,999999
2019,25,0,2,3,Other,1,0,9920,0,0,9999999,999999
2019,25,0,1,33,Indian,11,1,430,7380,40,143000,143000
2019,25,0,2,33,Indian,11,3,1300,7290,0,0,0
2019,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,41,Chinese,11,1,3060,7970,40,200000,200000
2019,25,0,2,24,Chinese,6,1,4600,8470,17,11700,5700
2019,25,0,2,41,Chinese,11,1,1400,3380,32,151970,151000
2019,25,0,1,34,Indian,11,1,1760,2190,40,125000,125000
2019,25,0,2,33,Indian,11,1,2310,7860,40,30000,30000
2019,25,0,1,0,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,80,Indian,10,3,9920,0,0,24800,0
2019,25,810,2,37,Other,11,1,3050,5070,41,117000,117000
2019,25,0,1,52,Chinese,10,1,800,6970,50,300500,300000
2019,25,0,2,53,Chinese,10,1,900,9570,50,150500,150000
2019,25,0,1,17,Chinese,5,3,9920,0,0,0,0
2019,25,0,1,15,Chinese,3,0,9920,0,0,0,999999
2019,25,3770,1,35,Indian,11,1,1000,7380,40,109000,109000
2019,25,3770,2,29,Indian,6,3,9920,0,0,0,0
2019,25,3770,2,6,Indian,1,0,9920,0,0,9999999,999999
2019,25,3770,1,4,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,57,Chinese,10,1,5620,4180,43,108000,105000
2019,25,0,2,45,Chinese,8,1,5120,4170,35,18000,18000
2019,25,810,1,27,Other,11,1,2430,7870,9,200,200
2019,25,810,1,30,Other,11,3,9920,0,0,0,0
2019,25,930,2,30,Chinese,11,1,730,7470,5,30950,500
2019,25,0,1,63,Indian,11,2,830,6970,0,7200,0
2019,25,0,2,62,Indian,11,3,2000,8370,0,0,0
2019,25,0,2,45,Chinese,11,1,2200,7870,40,90000,90000
2019,25,0,1,47,Chinese,11,1,1530,7290,40,90000,90000
2019,25,0,1,12,Chinese,2,0,9920,0,0,9999999,999999
2019,25,0,1,2,Chinese,0,0,9920,0,0,9999999,999999
2019,25,810,1,27,Chinese,11,1,30,6970,45,125000,110000
2019,25,0,2,32,Indian,8,1,3410,8191,40,30000,30000
2019,25,0,1,36,Indian,7,1,2100,9470,40,81000,80000
2019,25,0,1,6,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,2,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,1,61,Chinese,11,1,2200,7870,30,90000,90000
2019,25,0,2,67,Chinese,10,3,9920,0,0,0,0
2019,25,0,2,27,Chinese,10,1,2310,7860,15,6400,6400
2019,25,0,2,17,Vietnamese,5,3,9920,0,0,0,0
2019,25,810,1,30,Chinese,11,1,1350,2290,40,28700,26800
2019,25,810,1,62,Chinese,7,1,2630,7290,10,12000,12000
2019,25,810,2,60,Chinese,7,1,4840,7580,10,4500,0
2019,25,0,1,41,Indian,11,1,430,3370,40,198400,200000
2019,25,0,2,39,Indian,11,1,3010,7980,35,563000,140000
2019,25,0,1,10,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,7,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,68,Indian,4,3,9920,0,0,400,0
2019,25,0,2,60,Indian,4,3,9920,0,0,0,0
2019,25,810,2,22,Indian,10,1,5260,6991,40,22500,22500
2019,25,0,2,40,Korean,10,3,9920,0,0,5500,0
2019,25,6670,1,47,Other,6,1,8220,3490,50,82000,82000
2019,25,6670,2,47,Other,7,1,4610,9170,15,11500,11500
2019,25,6670,2,15,Other,3,0,9920,0,0,0,999999
2019,25,0,2,23,Chinese,10,3,9920,0,0,0,0
2019,25,0,1,24,Chinese,10,1,1960,770,40,6000,6000
2019,25,0,1,45,Indian,10,1,1430,6992,50,100000,100000
2019,25,0,2,46,Indian,10,2,430,6970,0,0,0
2019,25,0,2,16,Indian,4,3,9920,0,0,0,0
2019,25,0,1,12,Indian,2,0,9920,0,0,9999999,999999
2019,25,3770,2,55,Other,6,1,3600,8370,40,27500,27500
2019,25,3770,1,59,Vietnamese,6,1,4220,4870,40,27000,27000
2019,25,3770,2,33,Other,10,1,3130,7580,36,65000,65000
2019,25,3770,1,29,Other,6,1,4760,5381,28,20000,20000
2019,25,3770,1,15,Other,2,0,9920,0,0,0,999999
2019,25,3770,2,13,Other,2,0,9920,0,0,9999999,999999
2019,25,3770,2,1,Other,0,0,9920,0,0,9999999,999999
2019,25,3770,1,60,Other,0,3,9920,0,0,6100,0
2019,25,0,1,26,Other,10,1,2540,7870,20,6000,6000
2019,25,0,2,25,Other,10,1,2000,7870,20,4800,4800
2019,25,0,1,18,Other,7,3,2200,7870,0,1000,0
2019,25,810,1,29,Indian,11,1,430,7680,50,125600,125000
2019,25,0,1,63,Chinese,7,1,5620,4560,30,37100,37100
2019,25,0,2,60,Indian,7,3,4810,6991,0,0,0
2019,25,810,2,47,Vietnamese,2,1,4520,8990,40,17000,17000
2019,25,810,1,50,Vietnamese,2,1,6240,770,40,34500,34500
2019,25,810,2,19,Vietnamese,5,2,4720,8680,0,0,0
2019,25,0,2,50,Chinese,10,1,1020,6970,40,77000,77000
2019,25,0,1,47,Chinese,10,1,850,7870,40,75000,75000
2019,25,0,1,6,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,2,35,Other,11,1,1960,8191,40,24000,24000
2019,25,0,1,35,Other,11,1,1650,8191,40,48000,48000
2019,25,0,1,11,Other,2,0,9920,0,0,9999999,999999
2019,25,0,2,9,Other,1,0,9920,0,0,9999999,999999
2019,25,810,2,61,Filipino,10,1,3130,8290,40,115000,115000
2019,25,810,1,61,Filipino,10,1,3130,8290,40,95000,95000
2019,25,0,1,46,Indian,11,1,1000,7380,40,235900,235000
2019,25,0,2,42,Indian,11,3,2310,7860,0,0,0
2019,25,0,1,54,Vietnamese,10,1,3050,5070,40,175000,175000
2019,25,0,2,34,Vietnamese,6,1,4520,8990,50,25000,25000
2019,25,0,2,3,Vietnamese,1,0,9920,0,0,9999999,999999
2019,25,0,2,33,Indian,11,1,1000,5070,40,100000,100000
2019,25,0,1,32,Indian,11,1,1020,7390,40,118000,118000
2019,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,2,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,1,69,Other,0,3,9920,0,0,30000,0
2019,25,0,2,51,Chinese,11,1,1610,7870,80,239000,229000
2019,25,0,2,87,Chinese,10,3,9920,0,0,0,0
2019,25,0,1,86,Chinese,10,3,9920,0,0,0,0
2019,25,0,2,35,Chinese,7,1,5700,8090,32,20000,20000
2019,25,0,1,36,Chinese,0,1,7855,1090,32,23600,20000
2019,25,0,1,6,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,1,3,Chinese,0,0,9920,0,0,9999999,999999
2019,25,0,2,72,Chinese,0,3,9920,0,0,8400,0
2019,25,0,1,41,Chinese,7,1,310,8680,40,16200,16200
2019,25,0,2,41,Chinese,7,1,310,8680,40,16200,16200
2019,25,0,1,18,Chinese,6,3,9920,0,0,0,0
2019,25,0,1,18,Chinese,6,3,9920,0,0,0,0
2019,25,0,2,43,Chinese,11,1,3130,8270,40,75000,75000
2019,25,7570,2,39,Chinese,10,3,9920,0,0,0,0
2019,25,7570,1,7,Chinese,1,0,9920,0,0,9999999,999999
2019,25,7570,2,4,Chinese,0,0,9920,0,0,9999999,999999
2019,25,0,1,40,Indian,10,1,710,6970,40,197350,197000
2019,25,0,2,34,Indian,10,1,5160,6870,40,31300,31200
2019,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,2,26,Chinese,10,1,3650,7970,40,38000,38000
2019,25,0,2,47,Chinese,11,1,1220,6695,40,105000,105000
2019,25,810,2,44,Chinese,11,1,2340,7890,6,63800,8400
2019,25,0,1,11,Vietnamese,2,0,9920,0,0,9999999,999999
2019,25,0,2,29,Chinese,10,1,4700,5170,41,41300,41300
2019,25,0,2,34,Japanese,10,3,2340,7890,20,3000,3000
2019,25,0,1,49,Indian,11,1,110,6870,40,350000,350000
2019,25,0,2,46,Indian,11,1,3010,7980,40,200000,100000
2019,25,0,2,17,Indian,6,3,2720,7890,6,1000,1000
2019,25,0,2,10,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,55,Japanese,10,1,1530,3365,50,110000,110000
2019,25,0,2,56,Japanese,10,1,5700,6970,40,50000,50000
2019,25,0,2,47,Chinese,7,1,9100,6280,50,29000,24000
2019,25,0,1,50,Chinese,6,1,9100,6280,30,23000,0
2019,25,0,2,56,Chinese,11,1,5860,8680,20,8500,8500
2019,25,0,1,44,Indian,11,1,430,7460,50,415000,235000
2019,25,0,1,33,Korean,11,1,1760,7460,50,20500,20500
2019,25,0,1,30,Chinese,11,1,840,6870,40,111100,111000
2019,25,0,1,32,Indian,11,1,1020,7380,40,98200,98000
2019,25,0,2,30,Indian,10,1,1020,7390,40,36000,36000
2019,25,0,1,1,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,1,35,Chinese,11,1,1020,3390,40,100200,100000
2019,25,0,2,64,Chinese,2,3,9920,0,0,0,0
2019,25,0,1,62,Chinese,6,3,9920,0,0,0,0
2019,25,930,2,60,Indian,11,1,10,9170,12,96000,96000
2019,25,930,1,59,Indian,11,1,30,9170,10,64000,64000
2019,25,0,1,57,Other,10,1,1410,3291,40,96800,90000
2019,25,0,2,57,Other,11,1,3060,8090,37,181000,181000
2019,25,0,2,18,Other,6,3,9920,0,0,0,0
2019,25,0,2,73,Chinese,6,3,9920,0,0,6010,0
2019,25,0,1,82,Chinese,6,3,9920,0,0,8000,0
2019,25,0,2,43,Vietnamese,6,1,4600,7860,15,6000,6000
2019,25,0,1,51,Vietnamese,6,1,7855,1280,40,60000,48000
2019,25,0,2,11,Vietnamese,2,0,9920,0,0,9999999,999999
2019,25,0,1,8,Vietnamese,1,0,9920,0,0,9999999,999999
2019,25,0,2,67,Vietnamese,6,1,8450,3895,32,38400,24000
2019,25,0,1,46,Chinese,11,1,1020,6970,45,152200,152000
2019,25,0,2,44,Chinese,11,1,2200,7870,40,70000,70000
2019,25,0,2,11,Chinese,2,0,9920,0,0,9999999,999999
2019,25,0,2,38,Thai,8,1,310,8680,40,24000,24000
2019,25,0,2,45,Thai,6,1,4520,8990,40,21000,0
2019,25,0,2,47,Korean,11,3,710,6991,0,0,0
2019,25,0,2,58,Thai,11,1,2200,7870,30,46600,46600
2019,25,810,2,42,Vietnamese,10,1,4510,8980,30,70000,70000
2019,25,930,1,48,Chinese,10,1,1760,7460,40,101000,101000
2019,25,0,1,36,Indian,10,1,1020,7280,40,120000,120000
2019,25,0,2,34,Indian,11,1,1020,7380,20,20000,20000
2019,25,0,2,47,Chinese,6,3,9920,0,0,6600,0
2019,25,0,1,47,Chinese,6,1,3630,8990,20,14400,14400
2019,25,0,1,15,Chinese,2,0,9920,0,0,0,999999
2019,25,0,2,7,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,2,33,Indian,11,3,620,4971,0,0,0
2019,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2019,25,810,2,51,Japanese,10,1,2300,8470,35,28800,28800
2019,25,0,1,43,Indian,11,1,1000,7380,40,627000,627000
2019,25,0,2,38,Indian,11,3,130,8090,0,0,0
2019,25,0,1,15,Indian,3,0,9920,0,0,0,999999
2019,25,3770,2,49,Vietnamese,7,3,2310,7860,0,12000,0
2019,25,810,1,72,Vietnamese,6,3,9920,0,0,9800,0
2019,25,810,2,67,Vietnamese,6,3,9920,0,0,9700,0
2019,25,0,1,47,Indian,10,1,430,7380,40,245000,245000
2019,25,0,2,46,Indian,11,1,430,2190,40,275000,275000
2019,25,0,1,16,Indian,4,3,9920,0,0,0,0
2019,25,0,1,40,Indian,11,1,110,7380,40,180000,180000
2019,25,0,1,9,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,5,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,36,Filipino,10,1,3130,8180,40,72000,72000
2019,25,0,2,37,Filipino,10,1,3160,8270,32,72000,72000
2019,25,0,2,2,Filipino,0,0,9920,0,0,9999999,999999
2019,25,0,2,46,Other,11,3,9920,0,0,0,0
2019,25,0,1,56,Indian,6,1,4000,8680,40,13000,13000
2019,25,0,2,15,Indian,3,0,9920,0,0,0,999999
2019,25,0,2,72,Other,2,3,9920,0,0,10800,0
2019,25,0,1,46,Indian,10,1,1020,6970,40,175000,175000
2019,25,0,2,40,Indian,11,1,1020,7380,40,100000,100000
2019,25,0,2,14,Indian,2,0,9920,0,0,9999999,999999
2019,25,0,1,11,Indian,2,0,9920,0,0,9999999,999999
2019,25,0,1,60,Chinese,6,3,9920,0,0,0,0
2019,25,0,2,60,Chinese,6,1,4230,8660,40,39300,39300
2019,25,0,2,22,Chinese,10,1,5940,7470,40,40000,40000
2019,25,0,1,87,Chinese,2,3,9920,0,0,10500,0
2019,25,0,2,83,Chinese,6,3,9920,0,0,0,0
2019,25,0,2,24,Other,6,1,4700,5275,45,72000,72000
2019,25,0,2,23,Chinese,10,1,4640,8290,48,34000,34000
2019,25,7570,1,30,Vietnamese,8,1,4850,7470,14,12000,12000
2019,25,7570,2,74,Vietnamese,0,3,9920,0,0,9600,0
2019,25,0,2,58,Japanese,8,1,7750,3960,40,35000,35000
2019,25,0,2,54,Other,10,1,4600,9290,40,16000,0
2019,25,0,1,35,Indian,7,1,1060,6695,40,177000,175000
2019,25,0,2,33,Indian,4,3,9920,0,0,0,0
2019,25,0,1,0,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,49,Chinese,10,1,800,7390,40,100000,100000
2019,25,0,1,42,Indian,11,1,430,6490,40,240000,210000
2019,25,0,2,42,Indian,11,1,1020,7380,40,174600,145000
2019,25,0,2,9,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,2,5,Indian,1,0,9920,0,0,9999999,999999
2019,25,930,2,53,Chinese,11,1,4720,7870,35,142000,127000
2019,25,0,2,29,Chinese,11,1,2100,7270,40,95000,95000
2019,25,0,1,31,Chinese,11,1,430,3370,40,100000,100000
2019,25,0,1,24,Korean,10,2,5510,6380,0,0,0
2019,25,0,1,23,Indian,10,1,1000,7380,40,64000,64000
2019,25,0,1,40,Vietnamese,6,1,6200,770,45,80000,80000
2019,25,0,2,33,Vietnamese,6,1,4520,8990,36,3000,3000
2019,25,0,1,4,Vietnamese,1,0,9920,0,0,9999999,999999
2019,25,0,2,59,Vietnamese,3,3,9920,0,0,0,0
2019,25,0,1,49,Other,10,3,9920,0,0,19200,0
2019,25,0,2,49,Other,10,1,4760,5170,20,1100,1100
2019,25,0,1,49,Other,10,1,9200,6080,40,50000,50000
2019,25,0,2,44,Other,8,3,9920,0,0,14500,0
2019,25,0,2,17,Other,4,3,9920,0,0,0,0
2019,25,0,2,16,Other,4,3,9920,0,0,0,0
2019,25,0,2,12,Other,2,0,9920,0,0,9999999,999999
2019,25,930,2,36,Vietnamese,11,1,1020,7390,40,29000,29000
2019,25,930,2,30,Japanese,10,1,430,9590,50,60000,60000
2019,25,0,2,36,Korean,11,3,9920,0,0,0,0
2019,25,0,1,40,Chinese,11,1,1760,7460,50,50000,50000
2019,25,0,2,55,Chinese,6,3,310,8680,0,77000,0
2019,25,0,1,61,Chinese,0,1,9130,4470,30,48000,0
2019,25,810,2,27,Chinese,11,1,3060,8191,80,31000,31000
2019,25,810,1,27,Indian,11,1,1650,8191,8,57000,57000
2019,25,930,2,26,Chinese,11,1,2540,7870,40,37600,37600
2019,25,0,2,43,Indian,11,1,1760,7460,45,143010,143000
2019,25,0,1,48,Indian,11,1,10,1890,60,190010,190000
2019,25,0,1,14,Indian,2,0,9920,0,0,9999999,999999
2019,25,0,1,8,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,32,Korean,11,1,1530,3291,40,220000,220000
2019,25,0,2,27,Chinese,11,1,1720,2190,40,65000,65000
2019,25,0,1,69,Indian,10,1,120,6890,50,96200,80000
2019,25,0,2,72,Indian,10,1,4720,8191,40,38200,24000
2019,25,0,1,42,Chinese,11,1,1400,7380,40,130000,130000
2019,25,0,2,36,Chinese,10,3,9920,0,0,0,0
2019,25,0,2,9,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,2,7,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,2,53,Chinese,3,1,4030,8680,54,7000,7000
2019,25,0,1,56,Chinese,3,1,4000,8680,60,27600,27600
2019,25,0,2,23,Chinese,6,1,2540,7860,11,9000,9000
2019,25,810,1,55,Indian,11,1,120,6680,40,918000,627000
2019,25,810,2,51,Indian,11,3,9920,0,0,0,0
2019,25,0,1,32,Chinese,2,1,310,8680,48,92000,92000
2019,25,0,2,33,Chinese,5,3,4720,8680,2,3000,3000
2019,25,0,2,5,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,1,0,Chinese,0,0,9920,0,0,9999999,999999
2019,25,0,1,27,Chinese,11,3,2140,2190,40,10000,10000
2019,25,0,1,26,Korean,10,1,1000,7860,25,40400,40400
2019,25,3770,1,31,Indian,11,1,1020,7380,40,139000,139000
2019,25,3770,2,28,Indian,11,1,1000,3370,40,55000,55000
2019,25,0,1,56,Chinese,10,3,9920,0,0,0,0
2019,25,0,2,55,Chinese,10,1,1650,7460,40,100000,100000
2019,25,0,1,26,Indian,11,1,1000,7390,60,120010,120000
2019,25,0,1,64,Chinese,11,1,1540,3580,40,128400,130000
2019,25,0,2,64,Chinese,11,3,710,7390,0,9600,0
2019,25,0,2,27,Chinese,10,3,850,5080,40,72000,72000
2019,25,0,2,22,Chinese,10,1,4760,5593,40,21000,21000
2019,25,0,1,37,Vietnamese,8,1,8965,3970,40,60000,60000
2019,25,0,2,41,Other,10,1,20,7390,40,200000,200000
2019,25,0,2,8,Other,1,0,9920,0,0,9999999,999999
2019,25,0,1,6,Other,1,0,9920,0,0,9999999,999999
2019,25,810,2,55,Chinese,7,1,4150,8680,15,26300,25000
2019,25,810,2,31,Indian,11,1,3540,7390,60,148000,148000
2019,25,0,1,63,Chinese,11,1,2200,7870,40,150000,150000
2019,25,0,2,63,Chinese,10,3,9920,0,0,0,0
2019,25,0,1,75,Chinese,6,3,9920,0,0,2400,0
2019,25,0,2,72,Chinese,6,3,9920,0,0,2400,0
2019,25,0,2,44,Chinese,11,1,1460,3570,50,135000,135000
2019,25,0,1,43,Chinese,11,1,1760,8080,45,135000,135000
2019,25,0,1,10,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,1,7,Chinese,1,0,9920,0,0,9999999,999999
2019,25,0,2,49,Chinese,11,1,3130,8191,50,200000,200000
2019,25,0,1,16,Chinese,4,2,9920,9920,0,0,0
2019,25,0,1,66,Chinese,11,1,1430,7290,40,200000,200000
2019,25,0,2,62,Japanese,11,3,350,8191,0,3500,0
2019,25,810,2,52,Chinese,6,1,1010,7460,40,80000,80000
2019,25,810,1,52,Chinese,11,1,1760,7460,40,70000,70000
2019,25,810,2,27,Chinese,10,1,1000,7390,40,85000,85000
2019,25,810,2,16,Chinese,0,3,9920,0,0,0,0
2019,25,810,1,79,Chinese,6,3,9920,0,0,0,0
2019,25,810,2,75,Chinese,6,3,9920,0,0,0,0
2019,25,0,1,34,Indian,11,1,1020,7380,45,68000,68000
2019,25,0,2,30,Indian,11,2,2100,9570,36,81000,75000
2019,25,0,2,1,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,64,Chinese,6,1,4840,7580,25,9600,9600
2019,25,0,2,39,Korean,11,3,9920,0,0,50,0
2019,25,0,1,50,Chinese,11,1,1360,7380,45,210000,210000
2019,25,0,2,52,Chinese,10,3,9920,0,0,0,0
2019,25,0,2,16,Chinese,4,3,4600,9290,2,200,0
2019,25,0,1,46,Indian,11,1,10,7390,40,185000,175000
2019,25,0,2,47,Vietnamese,11,1,4840,7380,55,300000,300000
2019,25,0,1,11,Vietnamese,2,0,9920,0,0,9999999,999999
2019,25,0,1,9,Vietnamese,1,0,9920,0,0,9999999,999999
2019,25,7570,1,54,Vietnamese,2,3,9920,0,0,18300,0
2019,25,7570,2,44,Vietnamese,6,1,7750,3960,40,49700,49700
2019,25,7570,1,31,Vietnamese,11,1,3010,7980,45,190000,190000
2019,25,810,1,54,Indian,11,1,2200,7870,40,150000,150000
2019,25,0,2,72,Korean,3,3,9920,0,0,6200,0
2019,25,0,1,49,Chinese,11,1,7700,1990,40,30000,30000
2019,25,0,2,51,Korean,6,1,1000,3960,40,68000,68000
2019,25,0,2,24,Korean,11,1,3050,5070,38,62000,62000
2019,25,0,1,43,Indian,11,1,1020,6690,48,150000,150000
2019,25,0,2,40,Indian,10,3,9920,0,0,0,0
2019,25,0,1,2,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,2,2,Indian,0,0,9920,0,0,9999999,999999
2019,25,0,1,33,Chinese,11,1,1020,6672,40,200000,150000
2019,25,0,2,36,Chinese,11,3,2320,7860,0,0,0
2019,25,0,2,2,Chinese,0,0,9920,0,0,9999999,999999
2019,25,7570,2,48,Vietnamese,6,1,3620,8290,50,45400,43000
2019,25,7570,2,22,Vietnamese,6,1,1010,9070,40,50000,50000
2019,25,7570,1,26,Vietnamese,6,1,4000,8680,40,7500,7500
2019,25,7570,1,26,Vietnamese,10,1,1760,7460,40,60000,60000
2019,25,0,2,34,Chinese,11,1,2310,7860,44,45000,45000
2019,25,0,1,28,Indian,11,1,1020,6490,40,132300,132000
2019,25,0,2,27,Indian,11,1,4800,7470,25,10000,10000
2019,25,0,1,48,Other,11,1,2200,7870,40,135000,135000
2019,25,0,2,38,Indian,11,1,2340,7890,50,105000,105000
2019,25,0,2,10,Indian,1,0,9920,0,0,9999999,999999
2019,25,3770,1,26,Other,10,1,800,6970,38,14700,14700
2019,25,3770,1,22,Other,7,1,110,6880,40,15000,15000
2019,25,3770,2,58,Other,0,1,8740,2190,40,40000,40000
2019,25,3770,1,69,Other,0,1,7340,3380,40,35000,35000
2019,25,810,1,69,Chinese,0,3,9920,0,0,0,0
2019,25,810,2,62,Chinese,6,3,4030,8680,0,0,0
2019,25,0,1,23,Indian,11,1,8030,7290,40,21000,21000
2019,25,0,1,72,Chinese,6,3,9920,0,0,21400,0
2019,25,0,2,66,Chinese,6,3,4610,8370,37,19000,15500
2019,25,0,2,68,Filipino,6,1,3600,8270,50,45720,45000
2019,25,0,2,46,Korean,11,1,3060,7970,51,290000,290000
2019,25,0,2,41,Korean,11,1,2140,7071,40,345000,345000
2019,25,810,2,44,Korean,11,1,2100,7460,55,200000,200000
2019,25,0,1,71,Other,11,3,9920,0,0,97540,0
2019,25,0,1,45,Chinese,11,3,9920,0,0,0,0
2019,25,7570,1,64,Vietnamese,7,1,7750,3291,50,83000,60000
2019,25,7570,2,61,Vietnamese,6,1,8965,6390,40,35000,35000
2019,25,7570,1,25,Vietnamese,11,1,1760,7460,40,65000,65000
2019,25,810,2,63,Vietnamese,6,3,4030,4971,0,4000,0
2019,25,0,2,69,Japanese,10,3,9920,0,0,126000,0
2019,25,0,1,57,Filipino,11,1,1360,770,40,151000,126000
2019,25,810,2,32,Chinese,11,1,430,7280,40,116000,116000
2019,25,810,2,57,Indian,11,1,1650,8191,50,245000,240000
2019,25,0,1,68,Indian,11,1,2200,7870,50,190000,190000
2019,25,0,2,62,Indian,11,3,1010,7380,0,0,0
2019,25,930,2,61,Other,7,2,4760,5170,0,0,0
2019,25,930,1,59,Other,11,1,3930,7680,40,20000,20000
2019,25,7570,2,35,Other,11,1,2310,7860,38,69000,69000
2019,25,810,1,65,Vietnamese,6,3,9920,0,0,8600,0
2019,25,810,2,63,Vietnamese,7,3,8300,9070,0,3400,0
2019,25,0,2,70,Filipino,10,3,230,8470,0,10800,0
2019,25,0,2,42,Filipino,10,1,1960,7460,28,45000,45000
2019,25,0,1,43,Indian,10,1,7700,3370,40,110000,110000
2019,25,0,2,11,Other,2,0,9920,0,0,9999999,999999
2019,25,0,2,10,Other,1,0,9920,0,0,9999999,999999
2019,25,0,1,31,Chinese,11,1,1760,7460,40,130000,130000
2019,25,0,2,31,Korean,11,1,1000,7380,40,140500,140000
2019,25,0,1,62,Chinese,10,1,1530,3365,40,90000,90000
2019,25,0,2,60,Chinese,6,1,2540,7860,30,10000,10000
2019,25,930,1,25,Other,11,1,1020,7380,40,60000,60000
2019,25,0,1,41,Indian,10,1,1020,7380,40,140000,120000
2019,25,0,2,39,Indian,11,1,430,9570,50,129000,129000
2019,25,0,1,8,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,1,6,Indian,1,0,9920,0,0,9999999,999999
2019,25,0,2,47,Chinese,11,1,5000,9590,50,12000,12000
2019,25,0,1,50,Chinese,11,3,9920,0,0,0,0
2019,25,0,2,20,Chinese,10,3,9920,0,0,0,0
2019,25,7570,2,56,Chinese,6,3,8350,5470,40,10000,10000
2019,25,0,1,55,Filipino,10,1,800,7790,40,60000,60000
